№ Площадки,Регион,Диапазон,Тип БС,"Дата ТЭ 
(ЧЧ.ММ.ГГ)","Год 
плана",exМР
PL_77_6090,Москва и Московская область,DCS-1800,БС,2021-12-20,2021,МР Москва
PL_77_6090,Москва и Московская область,UMTS-900,БС,2021-12-20,2021,МР Москва
PL_77_6090,Москва и Московская область,UMTS-2100,БС,2021-12-20,2021,МР Москва
PL_77_6090,Москва и Московская область,LTE-1800,БС,2021-12-20,2021,МР Москва
PL_77_6090,Москва и Московская область,LTE-2600,БС,2021-12-20,2021,МР Москва
PL_77_6090,Москва и Московская область,LTE-2600-TDD,БС,2021-12-20,2021,МР Москва
PL_77_6092,Москва и Московская область,GSM-900,БС,2021-04-20,2021,МР Москва
PL_77_6092,Москва и Московская область,DCS-1800,БС,2021-04-20,2021,МР Москва
PL_77_6092,Москва и Московская область,UMTS-2100,БС,2021-04-20,2021,МР Москва
PL_77_6092,Москва и Московская область,LTE-1800,БС,2021-04-20,2021,МР Москва
PL_77_6092,Москва и Московская область,LTE-2600,БС,2021-04-20,2021,МР Москва
PL_77_6092,Москва и Московская область,LTE-2600-TDD,БС,2021-04-20,2021,МР Москва
PL_77_6093,Москва и Московская область,GSM-900,БС,2021-12-20,2021,МР Москва
PL_77_6093,Москва и Московская область,DCS-1800,БС,2021-12-20,2021,МР Москва
PL_77_6093,Москва и Московская область,UMTS-900,БС,2021-12-20,2021,МР Москва
PL_77_6093,Москва и Московская область,LTE-1800,БС,2021-12-20,2021,МР Москва
PL_77_6093,Москва и Московская область,LTE-2600,БС,2021-12-20,2021,МР Москва
PL_77_6095,Москва и Московская область,DCS-1800,БС,2021-09-21,2021,МР Москва
PL_77_6095,Москва и Московская область,UMTS-900,БС,2021-09-21,2021,МР Москва
PL_77_6095,Москва и Московская область,UMTS-2100,БС,2021-09-21,2021,МР Москва
PL_77_6095,Москва и Московская область,LTE-1800,БС,2021-09-21,2021,МР Москва
PL_77_6095,Москва и Московская область,LTE-2600,БС,2021-09-21,2021,МР Москва
PL_77_6095,Москва и Московская область,LTE-2600-TDD,БС,2021-09-21,2021,МР Москва
PL_77_6097,Москва и Московская область,GSM-900,БС,2021-12-20,2021,МР Москва
PL_77_6097,Москва и Московская область,DCS-1800,БС,2021-12-20,2021,МР Москва
PL_77_6097,Москва и Московская область,UMTS-2100,БС,2021-12-20,2021,МР Москва
PL_77_6097,Москва и Московская область,LTE-1800,БС,2021-12-20,2021,МР Москва
PL_77_6097,Москва и Московская область,LTE-2600,БС,2021-12-20,2021,МР Москва
PL_77_6107,Москва и Московская область,GSM-900,БС,2021-05-21,2021,МР Москва
PL_77_6107,Москва и Московская область,DCS-1800,БС,2021-05-21,2021,МР Москва
PL_77_6107,Москва и Московская область,UMTS-2100,БС,2021-05-21,2021,МР Москва
PL_77_6107,Москва и Московская область,LTE-1800,БС,2021-05-21,2021,МР Москва
PL_77_6107,Москва и Московская область,LTE-2600,БС,2021-05-21,2021,МР Москва
PL_77_6107,Москва и Московская область,LTE-2600-TDD,БС,2021-05-21,2021,МР Москва
PL_77_6109,Москва и Московская область,GSM-900,БС,2021-06-21,2021,МР Москва
PL_77_6109,Москва и Московская область,DCS-1800,БС,2021-06-21,2021,МР Москва
PL_77_6109,Москва и Московская область,UMTS-2100,БС,2021-06-21,2021,МР Москва
PL_77_6109,Москва и Московская область,LTE-1800,БС,2021-06-21,2021,МР Москва
PL_77_6109,Москва и Московская область,LTE-2600,БС,2021-06-21,2021,МР Москва
PL_77_6109,Москва и Московская область,LTE-2600-TDD,БС,2021-06-21,2021,МР Москва
PL_77_6111,Москва и Московская область,GSM-900,БС,2021-02-20,2021,МР Москва
PL_77_6111,Москва и Московская область,DCS-1800,БС,2021-02-20,2021,МР Москва
PL_77_6111,Москва и Московская область,UMTS-2100,БС,2021-02-20,2021,МР Москва
PL_77_6111,Москва и Московская область,LTE-1800,БС,2021-02-20,2021,МР Москва
PL_77_6111,Москва и Московская область,LTE-2600,БС,2021-02-20,2021,МР Москва
PL_77_6111,Москва и Московская область,LTE-2600-TDD,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,GSM-900,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,DCS-1800,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,UMTS-2100,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,LTE-1800,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,LTE-2600,БС,2021-02-20,2021,МР Москва
PL_77_6112,Москва и Московская область,LTE-2600-TDD,БС,2021-02-20,2021,МР Москва
PL_77_6114,Москва и Московская область,GSM-900,БС,2021-05-21,2021,МР Москва
PL_77_6114,Москва и Московская область,DCS-1800,БС,2021-05-21,2021,МР Москва
PL_77_6114,Москва и Московская область,UMTS-2100,БС,2021-05-21,2021,МР Москва
PL_77_6114,Москва и Московская область,LTE-1800,БС,2021-05-21,2021,МР Москва
PL_77_6115,Москва и Московская область,GSM-900,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,DCS-1800,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,UMTS-2100,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,LTE-800,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,LTE-1800,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,LTE-2600,БС,2021-04-21,2021,МР Москва
PL_77_6115,Москва и Московская область,LTE-2600-TDD,БС,2021-04-21,2021,МР Москва
PL_77_6116,Москва и Московская область,GSM-900,БС,2021-03-20,2021,МР Москва
PL_77_6116,Москва и Московская область,DCS-1800,БС,2021-03-20,2021,МР Москва
PL_77_6116,Москва и Московская область,UMTS-2100,БС,2021-03-20,2021,МР Москва
PL_77_6116,Москва и Московская область,LTE-1800,БС,2021-03-20,2021,МР Москва
PL_77_6116,Москва и Московская область,LTE-2600,БС,2021-03-20,2021,МР Москва
PL_77_6116,Москва и Московская область,LTE-2600-TDD,БС,2021-03-20,2021,МР Москва
PL_77_6118,Москва и Московская область,GSM-900,БС,2021-02-20,2021,МР Москва
PL_77_6118,Москва и Московская область,DCS-1800,БС,2021-02-20,2021,МР Москва
PL_77_6118,Москва и Московская область,UMTS-2100,БС,2021-02-20,2021,МР Москва
PL_77_6118,Москва и Московская область,LTE-1800,БС,2021-02-20,2021,МР Москва
PL_77_6118,Москва и Московская область,LTE-2600,БС,2021-02-20,2021,МР Москва
PL_77_6118,Москва и Московская область,LTE-2600-TDD,БС,2021-02-20,2021,МР Москва
PL_77_6121,Москва и Московская область,GSM-900,БС,2021-05-21,2021,МР Москва
PL_77_6121,Москва и Московская область,DCS-1800,БС,2021-05-21,2021,МР Москва
PL_77_6121,Москва и Московская область,UMTS-900,БС,2021-05-21,2021,МР Москва
PL_77_6121,Москва и Московская область,UMTS-2100,БС,2021-05-21,2021,МР Москва
PL_77_6121,Москва и Московская область,LTE-1800,БС,2021-05-21,2021,МР Москва
PL_77_6121,Москва и Московская область,LTE-2600-TDD,БС,2021-05-21,2021,МР Москва
PL_77_6130,Москва и Московская область,GSM-900,БС,2021-03-20,2021,МР Москва
PL_77_6130,Москва и Московская область,UMTS-2100,БС,2021-03-20,2021,МР Москва
PL_77_6130,Москва и Московская область,LTE-1800,БС,2021-03-20,2021,МР Москва
